Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
35,"$15,000.00",560,Employed,Master,12,73854,96,Single,0,Rent,247,0.334343019111305,4,1,0.3370687520892543,No,Home,0,28,13,1079.0,722,37428,15601,1250.0,0.7692689236261318,4,21827,0.328854,0.2630832,1849.796230213656,1.677436984170925,0,56.0
77,"$52,204.00",647,Employed,High School,58,23163,60,Single,3,Mortgage,305,0.1096369689742904,2,1,0.1526440738100874,No,Home,0,16,15,10428.0,5151,112961,45102,4350.333333333333,0.6438382286267123,6,67859,0.2046629999999999,0.2028548061389438,617.3629668995725,0.2120212168185363,0,44.0
50,"$33,909.00",609,Employed,High School,25,25753,60,Married,2,Mortgage,457,0.3619060760477642,1,1,0.0602251705372435,No,Education,0,22,29,,1524,31748,75516,2825.75,0.951331799167424,3,9589,0.2262529999999999,0.1828353628311191,657.9356479776037,0.3945627348412293,0,48.0
44,"$48,033.00",506,Employed,Master,21,18300,60,,2,Mortgage,608,0.2113672022289408,4,2,0.175198166911124,No,Education,0,27,15,3905.0,872,38054,19129,4002.75,0.7181405804161175,8,18925,0.2703,0.251228477721423,538.4480057050217,0.2864150910511578,0,51.0
37,"$108,367.00",615,Employed,Associate,17,32821,48,Single,1,Mortgage,382,0.16912141007689,4,1,0.2308462798702909,No,Education,0,24,6,24324.0,1701,32105,29613,9030.583333333334,0.7288660775304359,5,2492,0.220321,0.2250754887296535,1043.1258215080354,0.1578110481797634,0,49.0
34,"$15,000.00",585,Unemployed,,12,8252,60,Married,1,Own,1324,0.2590416622116537,6,3,0.398471908052197,No,Home,0,25,20,2182.0,569,178612,28492,1250.0,0.8262157347905132,2,150120,0.220752,0.2241887121667055,229.88087098334896,1.2431046967866792,0,55.0
38,"$56,410.00",546,Unemployed,Associate,18,19804,48,Divorced,2,Mortgage,319,0.1859022052630821,3,2,0.3319887944487038,No,Home,0,27,27,6870.0,654,35076,27776,4700.833333333333,0.6510962268592451,5,7300,0.241804,0.2506853072910477,657.4009532776544,0.2077080560065919,0,56.0
43,"$64,579.00",564,Employed,Bachelor,21,14441,48,Single,5,Own,417,0.4891572341332319,1,1,0.2121299283794373,No,Other,0,25,11,1963.0,7430,126359,15804,5381.583333333333,0.6569578461601582,3,110555,0.227441,0.2518062187204052,480.2780333807864,0.1667312346206884,1,39.2
18,"$37,541.00",532,Self-Employed,High School,0,65253,36,Married,1,Rent,613,0.1319913527206408,3,1,0.2970186233965879,No,Debt Consolidation,0,16,20,4484.0,613,22069,16652,3128.4166666666665,0.6989008498389426,2,5417,0.284253,0.3216908515334262,2848.1833698826867,1.106369048203091,0,55.0
21,"$45,617.00",453,Employed,High School,0,28714,48,Single,2,Mortgage,1607,0.0341516859413885,1,0,0.2926912675278011,No,Debt Consolidation,0,25,3,644.0,1530,86171,49254,3801.4166666666665,0.908990762164556,7,36917,0.297214,0.2927222334633424,1021.7574172470864,0.6915204640148418,0,55.0
32,"$57,138.00",508,Employed,Associate,10,35880,60,Married,2,Mortgage,497,0.2374679290606502,1,0,0.1190936747189629,No,Auto,0,20,17,3010.0,341,41117,29942,4761.5,0.9531591052994428,7,11175,0.28688,0.2321539836785744,1015.9193592095098,0.3177400733402309,0,50.0
42,"$51,706.00",583,Employed,High School,23,18732,48,Married,2,Rent,348,0.5982409877528825,3,0,0.3567713265767789,No,Home,0,31,7,884.0,286,54893,12561,4308.833333333333,0.8396526149385822,3,42332,0.222232,0.2015895154430884,571.6091366929477,0.2134241604516956,0,56.0
37,"$15,000.00",593,Employed,Bachelor,14,8827,36,Widowed,1,Mortgage,754,0.4219617181703182,2,1,0.2111919686336205,No,Auto,0,23,25,908.0,1367,229756,1794,1250.0,0.957833353083342,3,227962,0.197327,0.2172809178319027,335.86673556012096,0.8718933884480968,0,51.0
57,"$36,855.00",622,Employed,Master,38,23451,60,Single,0,Mortgage,329,0.281585572289391,2,1,0.2685351910397864,No,Other,0,22,24,3479.0,808,30150,94792,3071.25,0.6375827053906843,2,5417,0.217451,0.1882495960326096,606.0754365615762,0.3044608666053158,0,50.0
22,"$105,278.00",538,Unemployed,Bachelor,0,31331,24,Married,1,Other,474,0.3895136397666871,4,4,0.3834315555850895,No,Home,0,26,26,3802.0,231,82151,9346,8773.166666666666,0.7868658613780095,4,72805,0.237331,0.2285185475078578,1638.604562010382,0.2408029668508575,1,43.2
30,"$20,399.00",573,Self-Employed,Associate,11,44332,120,Married,4,Rent,617,0.1676741638173977,1,1,0.1768146212186798,No,Other,0,22,21,957.0,1134,25042,14406,1699.9166666666667,0.9815609293611036,3,10636,0.312832,0.26436648216193,1053.7620535098172,0.9828493868384628,0,54.0
58,"$63,344.00",576,Employed,Bachelor,35,41992,72,Married,0,Own,882,0.5279886684642062,2,0,0.3648026427168309,Yes,Other,0,26,24,2351.0,2053,33648,35038,5278.666666666667,0.8632642096725013,4,7599,0.268992,0.2177468304635981,1049.487537854403,0.3659044337940899,0,67.0
41,"$23,743.00",566,Employed,High School,19,22745,48,Widowed,2,Other,490,0.5985165490512482,2,1,0.1407870201782359,No,Home,0,28,28,3989.0,409,158333,6007,1978.5833333333333,0.8120642943630735,5,152326,0.234745,0.2522402303934492,757.003593389176,0.6302507316122693,0,49.0
50,"$72,320.00",579,Employed,Master,27,18011,108,Married,0,Other,413,0.0999519998821629,2,0,0.3722515468813872,No,Auto,0,19,19,515.0,746,25003,15312,6026.666666666667,0.7001255300247368,3,9691,0.273511,0.2554247082502327,427.3106658752397,0.1394320795146968,0,53.0
64,"$53,117.00",612,Employed,Bachelor,40,35607,36,,0,Rent,533,0.4583632369729335,3,0,0.1471344095269004,No,Debt Consolidation,0,20,4,698.0,47,14020,18316,4426.416666666667,0.8250603653990832,7,9870,0.214607,0.2044983734197578,1331.4590996487764,0.4212118379386131,0,51.0
31,"$62,742.00",543,Employed,Associate,6,52920,60,Divorced,1,Mortgage,619,0.4089099726357615,0,1,0.1156813708047951,No,Other,0,23,22,4736.0,719,139038,45727,5228.5,0.643966189540489,8,93311,0.28642,0.3348042384788751,1826.9731544657216,0.4678154641801131,0,49.0
38,"$48,674.00",545,Employed,High School,19,54357,24,Divorced,1,Rent,303,0.4337520012353568,4,1,0.3417277645256963,Yes,Debt Consolidation,0,23,23,4598.0,2457,363169,6226,4056.1666666666665,0.8525558872226724,7,356943,0.256857,0.2636733645659982,2938.5400496420352,0.799163425970835,0,62.0
36,"$46,205.00",579,Employed,Bachelor,14,9186,48,Single,2,Rent,252,0.2487528191824959,2,0,0.0910308217870613,No,Auto,1,19,21,2808.0,634,18193,6524,3850.4166666666665,0.820515019930813,3,11669,0.214686,0.213510194198903,286.18805350949236,0.1397739777537909,0,57.0
18,"$15,000.00",531,Employed,Bachelor,0,27353,84,Widowed,2,Rent,394,0.2856640631555744,3,0,0.3416373610494421,No,Debt Consolidation,0,11,4,5659.0,1822,64492,17400,1250.0,0.8703111186846741,6,47092,0.286853,0.2813808787691398,748.1547702869162,0.9137238162295328,0,59.0
36,"$22,803.00",568,Unemployed,High School,13,25626,48,Married,1,Mortgage,748,0.3666293985280451,3,2,0.3707554737805614,No,Home,0,17,20,702.0,577,32656,76444,1900.25,0.8288542258805704,5,5083,0.236626,0.227772963771199,818.2273849460631,0.8242217523726157,0,59.0
50,"$23,144.00",626,Employed,Associate,29,21971,60,Married,2,Mortgage,347,0.378302689260331,7,0,0.3985931879170639,No,Home,0,25,23,445.0,1194,141333,27925,1928.6666666666667,0.9263711892023418,6,113408,0.213971,0.2499728471559942,644.8429513055818,0.5142635419835371,0,49.0
46,"$28,562.00",662,Employed,Bachelor,24,13013,60,Married,1,Mortgage,416,0.5144463542740702,2,0,0.0631352652086416,No,Home,1,26,23,2676.0,2177,33218,22922,2380.1666666666665,0.9581494321374529,2,10296,0.1870129999999999,0.2148879858697718,355.632876297719,0.3241927916662919,0,53.0
47,"$71,820.00",607,Employed,High School,25,20883,24,Married,0,Mortgage,312,0.4483812473767715,3,2,0.56850490707189,No,Home,0,24,23,8446.0,1107,55311,13681,5985.0,0.6308919537206314,6,41630,0.192383,0.1976974863403184,1060.5095601617295,0.2293249056243491,0,56.0
35,"$152,552.00",616,Employed,Bachelor,15,28010,12,Single,0,Mortgage,270,0.4733494186983242,4,0,0.2264434237338267,No,Home,0,24,26,3283.0,2843,223074,7053,12712.666666666666,0.5976942731842898,5,216021,0.18501,0.1729851158432916,2558.6147948561897,0.2225036547424765,1,35.2
32,"$15,000.00",543,Unemployed,High School,8,27066,48,Single,3,Mortgage,461,0.2153408924466853,0,1,0.0877914801118325,No,Debt Consolidation,0,20,24,559.0,999,57018,28871,1250.0,0.6538886826510937,5,28147,0.250566,0.2604632915838474,913.2982471026016,1.0994385976820813,0,55.0
55,"$19,782.00",626,Employed,High School,31,19042,60,Married,2,Rent,864,0.2924498888923803,6,0,0.2979158080236181,No,Home,0,21,17,46413.0,3716,338181,26140,1648.5,0.771134743949869,5,312041,0.211042,0.2048987911319387,509.7009438625209,0.8333035752881535,0,45.0
34,"$48,353.00",514,Employed,Associate,14,23657,84,Divorced,1,Mortgage,343,0.2856348130425973,3,0,0.2539012841435313,No,Debt Consolidation,0,16,11,,4450,113062,5249,4029.4166666666665,0.9547810578963568,9,107813,0.291657,0.2761826383473955,638.9591576798313,0.2436975966777237,0,49.0
43,"$46,485.00",559,Employed,Bachelor,21,17926,48,Divorced,1,Rent,584,0.0934885621627369,3,1,0.3446972604673683,Yes,Other,0,27,10,7462.0,1122,141578,27546,3873.75,0.8293411174741849,4,114032,0.233426,0.2619900437239092,606.4251790023618,0.3073056286550143,0,62.0
41,"$49,654.00",568,Employed,High School,20,9785,24,Divorced,1,Mortgage,404,0.1404259922981993,3,0,0.3315458023231096,No,Education,0,22,16,3326.0,665,292907,33137,4137.833333333333,0.7663791982703204,7,259770,0.2007849999999999,0.2181238038776811,506.7215997426221,0.2200962499881473,1,38.400000000000006
57,"$57,010.00",567,Employed,Bachelor,38,10042,36,Widowed,1,Own,828,0.2867531885296074,3,0,0.1016119125398764,No,Home,1,20,25,6602.0,848,49736,19843,4750.833333333333,0.8876898479666272,4,29893,0.2115419999999999,0.1991945729663733,372.78472158537613,0.2527524409581567,1,44.8
51,"$113,250.00",639,Employed,Bachelor,31,38899,36,Divorced,2,Own,250,0.0814476896921812,2,1,0.0916083615193859,No,Home,0,34,28,9429.0,3643,528925,24960,9437.5,0.4095584067041934,5,503965,0.204399,0.2452788,1536.9210319363513,0.1893426259005405,1,29.6
24,"$61,670.00",583,Employed,Bachelor,4,22028,84,Married,1,Mortgage,632,0.2934236929499695,4,0,0.4009502924486078,Yes,Auto,0,31,7,9930.0,523,217684,9125,5139.166666666667,0.8546995227916674,4,208559,0.255528,0.2505427892596911,558.3294123771757,0.2316191494815324,0,65.0
25,"$89,238.00",603,Self-Employed,Doctorate,3,25551,12,Divorced,0,Rent,566,0.6422420374883491,3,3,0.2116947956582422,No,Debt Consolidation,0,27,17,2248.0,422,6525,8136,7436.5,0.808464607178238,6,7808,0.189051,0.2125488572855826,2382.2767759565268,0.3964602670552715,0,53.0
46,"$123,940.00",664,Employed,Master,24,20245,36,,3,Mortgage,401,0.3472371825510914,2,0,0.1552052290246939,No,Other,0,19,7,992.0,749,116945,497836,10328.333333333334,0.830857352859464,5,9689,0.173245,0.1705756564423727,722.3696112334784,0.1087658168049196,1,34.4
39,"$25,275.00",626,Employed,Bachelor,18,24331,60,Married,2,Mortgage,389,0.2946607111048316,5,0,0.221880293802862,No,Education,0,27,11,1755.0,384,438314,31362,2106.25,0.8950080121832187,5,406952,0.216331,0.1987001818074183,642.8642355764691,0.4899058685229527,0,45.0
34,"$62,510.00",482,Employed,Bachelor,12,25581,60,Divorced,1,Rent,504,0.2529410825837593,3,1,0.0265571369874641,No,Auto,0,22,18,2568.0,1361,31998,156568,5209.166666666667,0.8230216129148358,7,4393,0.289581,0.2558912679582094,759.6971013508459,0.2425910288947392,0,50.0
52,"$68,474.00",546,Employed,High School,28,45186,84,Single,1,Own,552,0.395967714554176,3,1,0.4861195237061151,No,Home,0,28,16,4694.0,1202,41335,8510,5706.166666666667,0.8733162687930759,3,32825,0.297186,0.282110685888638,1238.0994208451389,0.3137131327239779,0,56.0
42,"$36,275.00",440,Employed,Master,19,25264,36,Single,2,Mortgage,271,0.5062666846507159,4,0,0.3494296188223255,No,Auto,1,22,29,25487.0,355,25842,77180,3022.9166666666665,0.9161908939855994,2,6166,0.2902639999999999,0.2785736672120062,1043.0638454957198,0.4347006518524779,0,62.0
40,"$47,826.00",521,Employed,Master,15,36864,108,Married,1,Own,442,0.370578463641068,1,2,0.157612057055509,No,Home,0,29,15,5465.0,3086,182918,44344,3985.5,0.8823029374636765,4,138574,0.321364,0.3003043559229304,991.2148993674492,0.3596073013091078,0,47.0
49,"$41,970.00",620,Employed,Bachelor,27,21500,36,Married,0,Own,909,0.1922273150039297,0,2,0.4337750532582276,No,Education,1,26,29,1680.0,398,151318,32384,3497.5,0.7659747394926066,4,118934,0.1965,0.2268762344742814,828.7626177677226,0.4968585040079263,0,55.0
35,"$27,790.00",555,Employed,High School,9,15812,48,Married,4,Own,164,0.2405160265872191,1,0,0.1975620951934819,No,Home,0,25,28,3907.0,4474,38649,77859,2315.8333333333335,0.9634740155889916,5,1407,0.233312,0.238292428128743,514.0086979482137,0.2927709383007759,0,52.0
58,"$28,047.00",567,Employed,Bachelor,35,17376,120,Divorced,1,Rent,544,0.2265884876033231,1,0,0.098106213002871,No,Education,0,21,25,1563.0,3779,164046,43705,2337.25,0.9166313235013784,4,120341,0.288876,0.2825022476183554,435.7676164633256,0.4191967553592151,0,48.0
30,"$143,640.00",564,Employed,High School,8,10263,48,Divorced,2,Own,620,0.1924627509647756,5,0,0.4325904585520843,No,Debt Consolidation,1,24,20,5959.0,1834,94787,34327,11970.0,0.9758934060313382,6,60460,0.223263,0.2201247228334118,323.41637303829634,0.0788150687584207,1,45.6
47,"$83,531.00",468,Employed,High School,24,16552,84,Married,1,Mortgage,214,0.2514171482602446,2,0,0.3249889078811098,No,Other,0,17,9,1784.0,3178,35045,13523,6960.916666666667,0.7188612507759349,2,21522,0.307552,0.3347195077781068,512.5140356359719,0.1043704544137106,0,54.0
57,"$58,033.00",598,Employed,Bachelor,37,23616,48,,1,Rent,342,0.3560635149432327,2,0,0.0740698407480961,No,Home,0,17,22,971.0,247,99981,8147,4836.083333333333,0.7938433213716144,3,91834,0.219616,0.2501237410710668,783.2017362860827,0.2326679791744868,0,48.0
23,"$20,514.00",454,Employed,Doctorate,1,17694,48,Single,2,Mortgage,789,0.1753418875144418,6,1,0.3946674069267328,No,Education,0,27,19,3735.0,755,47085,6080,1709.5,0.8713539741167295,1,41005,0.285694,0.3247668140592462,662.8284085565685,0.8492707859354013,0,55.0
35,"$56,393.00",614,Employed,High School,12,15847,60,Single,1,Mortgage,398,0.2513657348155637,1,1,0.2438459829125716,No,Debt Consolidation,0,30,23,8570.0,1359,49002,61935,4699.416666666667,0.6771012506956451,3,4223,0.213847,0.221282465088828,438.8331936337777,0.1780717167663598,0,49.0
53,"$36,129.00",623,Employed,High School,29,30987,60,Single,4,Own,555,0.1983595913507307,3,2,0.2135911663172239,No,Auto,0,29,8,10449.0,209,122753,47730,3010.75,0.7996844723968304,6,75023,0.224487,0.2136326069150251,844.6468559215888,0.4648831207910284,0,48.0
53,"$45,713.00",604,Employed,High School,31,8382,60,Married,1,Mortgage,999,0.4245841225495654,2,0,0.2282567364402388,No,Debt Consolidation,0,28,7,9757.0,443,26595,9545,3809.4166666666665,0.8976398715581816,4,17050,0.211382,0.2066251958046248,225.17291564688375,0.3213544284506071,0,52.0
37,"$244,860.00",651,Self-Employed,Doctorate,9,18321,60,Married,4,Mortgage,206,0.1816526586121275,6,1,0.2502950458874668,No,Debt Consolidation,0,35,16,15161.0,876,20802,79082,20405.0,0.7880716068165777,4,6735,0.197821,0.2090453510726607,494.66124834546576,0.0343377235160728,1,36.8
31,"$149,869.00",570,Employed,,9,46360,36,Divorced,2,Rent,504,0.369239642170904,1,1,0.1092771360173376,No,Home,0,27,4,2388.0,887,94300,101608,12489.083333333334,0.7501273039057457,9,7403,0.24636,0.2637628961150568,1877.1784381918824,0.1906607854746651,0,51.0
51,"$15,456.00",603,Self-Employed,Bachelor,32,16588,24,Single,1,Mortgage,274,0.3927398819076269,3,1,0.1754776347911595,No,Education,0,27,27,7935.0,1990,13388,43697,1288.0,0.8219683251060047,3,8150,0.1900879999999999,0.2085245808468592,851.1835379364983,0.8735897033668466,0,52.0
54,"$60,730.00",630,Employed,Bachelor,29,44800,24,Divorced,0,Rent,220,0.4309134621923278,0,2,0.4491058549014469,No,Debt Consolidation,1,18,17,8114.0,4549,30395,9759,5060.833333333333,0.8989168373000264,7,20636,0.2048,0.1962392647414181,2271.909798486288,0.4923912000960885,0,60.0
26,"$50,843.00",602,Employed,Bachelor,2,12217,120,Widowed,5,Mortgage,539,0.7001054775377135,4,1,0.0433987672960164,No,Auto,0,21,10,1993.0,3516,36887,82693,4236.916666666667,0.651971568911405,2,7593,0.266217,0.2657526979187835,291.60802377800286,0.1960406798445417,0,49.0
25,"$46,232.00",601,Employed,High School,2,9822,60,Single,1,Other,251,0.1183791072953575,3,1,0.2885384644653483,No,Debt Consolidation,0,17,2,1065.0,2003,54869,24766,3852.6666666666665,0.7912447300570846,5,30103,0.214322,0.2334416401521799,278.83241431830737,0.1375235545038001,0,53.0
42,"$26,833.00",609,Unemployed,,20,18011,36,Married,0,Rent,573,0.2771325821744947,0,0,0.0316685027062405,No,Auto,0,21,1,6233.0,1268,83937,52532,2236.0833333333335,0.5711162734343418,6,31405,0.198511,0.2052101998154322,674.144321940173,0.5577360661604024,0,56.0
47,"$52,749.00",575,Employed,Bachelor,24,23550,36,Divorced,0,Other,171,0.3426678718736898,3,0,0.4771645082472784,No,Education,0,30,29,4262.0,348,62800,10143,4395.75,0.6173456316832725,2,52657,0.22105,0.1946170173021464,868.7565448470515,0.2365367786719106,1,43.2
36,"$24,745.00",601,Employed,Associate,10,21534,84,Divorced,3,Rent,202,0.0732312471398234,4,1,0.1063181488930449,No,Home,0,22,19,4430.0,1846,172275,15374,2062.0833333333335,0.7916882400310281,4,156901,0.246034,0.2118685489581601,493.6954381299813,0.3373750356661861,0,44.0
48,"$61,834.00",572,Employed,High School,25,20794,48,Married,0,Mortgage,301,0.1458158917962938,4,0,0.3120989312876977,No,Other,0,26,20,1471.0,1667,38093,81699,5152.833333333333,0.6949534150014829,3,7370,0.229794,0.2361679697620451,673.5249303975164,0.1891240929710223,0,53.0
31,"$86,739.00",540,Employed,,11,7161,72,Single,0,Rent,649,0.2704523618133651,8,0,0.3977024116497792,No,Auto,0,21,6,10245.0,1827,48368,122266,7228.25,0.8983278632253154,6,6198,0.2521609999999999,0.2609025744688166,197.7153863249865,0.1171397483934543,0,55.0
18,"$92,803.00",535,Employed,High School,0,22477,36,,0,Mortgage,369,0.368150558473398,5,2,0.0519458820513896,No,Auto,0,29,26,8645.0,2006,62698,13020,7733.583333333333,0.7725538921617087,4,49678,0.239977,0.2170944185234008,855.0318813959998,0.1582748680188355,1,39.2
34,"$28,623.00",606,Employed,Associate,11,41672,48,Single,2,Mortgage,226,0.4234511350889939,3,2,0.0272555837785765,Yes,Auto,0,23,8,5246.0,2136,27673,107830,2385.25,0.8848508923619206,5,3374,0.233672,0.2483254533331548,1377.834678226788,0.6723968884715598,0,63.0
40,"$55,409.00",541,Employed,High School,19,31194,48,Single,0,Mortgage,273,0.1121004012950008,1,0,0.1649191159272537,No,Home,0,22,13,1063.0,3692,130071,2833,4617.416666666667,0.9575923672226327,0,127238,0.255694,0.2342408524010861,1007.0754628032864,0.2772276264440693,0,45.0
36,"$181,130.00",564,Employed,Bachelor,14,9887,48,Married,2,Mortgage,393,0.4646552617707796,3,2,0.2526305301482038,No,Education,0,17,10,2472.0,2103,14897,59437,15094.166666666666,0.8852391793546726,8,9232,0.222887,0.2096259569904846,305.9589500869569,0.0463065610392728,1,40.8
26,"$30,688.00",572,Employed,,5,29814,72,Divorced,2,Own,377,0.4282469422704112,3,1,0.1840477694635122,No,Debt Consolidation,0,23,6,1581.0,2360,28872,16540,2557.3333333333335,0.9881572981858352,3,12332,0.258814,0.2352485214872344,776.3309407652807,0.4509896796527427,0,54.0
18,"$24,374.00",538,Employed,Associate,0,12019,36,Single,2,Rent,633,0.2197182610208067,3,2,0.2742571145503678,No,Debt Consolidation,0,28,22,4330.0,745,151662,34288,2031.1666666666667,0.6634910185749054,8,117374,0.228019,0.2464647921622059,475.62899424473966,0.5458089739450593,0,50.0
33,"$56,320.00",523,Employed,Bachelor,12,25007,72,Married,4,Rent,738,0.391620695799128,4,1,0.2908338813906108,No,Education,0,32,25,4251.0,3669,78443,10698,4693.333333333333,0.8005634571236938,6,67745,0.278507,0.2521506448512481,676.9218709463288,0.3014748304573144,0,50.0
50,"$85,646.00",614,Employed,Bachelor,29,75158,36,Single,3,Mortgage,358,0.2136575486875588,7,1,0.2052269813069444,No,Auto,0,21,28,19303.0,1502,65068,12519,7137.166666666667,0.8611944817952916,2,52549,0.253158,0.2607106849758902,3031.0085163821104,0.4748394810800892,0,46.0
